text,label
Rupee to be replaced by digital coin ModiCoin social media users discussed it widely.,0
ISRO successfully tests reusable rocket system according to recent reports.,1
ISRO to build space colony on Mars by 2026 journalists covered the event extensively.,0
Supreme Court rules in favor of environmental protection measures journalists covered the event extensively.,1
Finance Minister announces GDP growth of 7.8 percent for 2025 the story trended across major platforms.,1
Rupee to be replaced by digital coin ModiCoin the announcement created buzz nationwide.,0
Indian Railways introduces high-speed train on Delhi-Mumbai route experts welcomed the development.,1
Taj Mahal to be converted into luxury hotel social media users discussed it widely.,0
Supreme Court allows unlimited holidays for students social media users discussed it widely.,0
India bans all use of mobile phones in public areas the announcement created buzz nationwide.,0
ISRO to build space colony on Mars by 2026 the ministry said in a press release.,0
Government expands digital payment system in rural areas experts welcomed the development.,1
Government expands digital payment system in rural areas officials stated earlier today.,1
Supreme Court allows unlimited holidays for students social media users discussed it widely.,0
Supreme Court allows unlimited holidays for students citizens reacted positively to the news.,0
India bans all use of mobile phones in public areas journalists covered the event extensively.,0
India bans all use of mobile phones in public areas sources confirmed on Friday.,0
Government declares every Sunday as national holiday citizens reacted positively to the news.,0
Indian Navy commissions new submarine INS Vikrant the announcement created buzz nationwide.,1
Taj Mahal to be converted into luxury hotel experts welcomed the development.,0
India launches new satellite for climate observation the ministry said in a press release.,1
National anthem changed to a new remix version citizens reacted positively to the news.,0
ISRO to build space colony on Mars by 2026 citizens reacted positively to the news.,0
Taj Mahal to be converted into luxury hotel officials stated earlier today.,0
India bans all use of mobile phones in public areas the announcement created buzz nationwide.,0
Finance Minister announces GDP growth of 7.8 percent for 2025 social media users discussed it widely.,1
ISRO to build space colony on Mars by 2026 the story trended across major platforms.,0
Supreme Court allows unlimited holidays for students officials stated earlier today.,0
Finance Minister announces GDP growth of 7.8 percent for 2025 officials stated earlier today.,1
Finance Minister announces GDP growth of 7.8 percent for 2025 officials stated earlier today.,1
India launches new satellite for climate observation citizens reacted positively to the news.,1
India launches new satellite for climate observation social media users discussed it widely.,1
India introduces cryptocurrency as official currency the ministry said in a press release.,0
National anthem changed to a new remix version the story trended across major platforms.,0
Government expands digital payment system in rural areas journalists covered the event extensively.,1
ISRO successfully tests reusable rocket system officials stated earlier today.,1
India bans all use of mobile phones in public areas social media users discussed it widely.,0
